Population name aaPerVar
beb_11:7949265 1.58730158730159 0.0529100529100529
beb_14:20215587 1.91082802547771 0.0636942675159236
beb_14:22037934 2.54777070063694 0.0849256900212314
beb_14:22133297 1.59235668789809 0.0530785562632696
beb_16:3405941 1.2779552715655 0.0425985090521832
beb_17:3118915 1.61290322580645 0.053763440860215
beb_19:14909986 2.80373831775701 0.0934579439252336
beb_19:9324575 0.958466453674121 0.0319488817891374
beb_1:158532441 0.943396226415094 0.0314465408805031
beb_1:159504868 0.645161290322581 0.021505376344086
beb_1:247614331 2.20125786163522 0.0733752620545073
beb_3:98188421 0.323624595469256 0.0107874865156419
beb_6:29011990 0.623052959501558 0.0207684319833853
beb_6:29079668 1.92307692307692 0.0641025641025641
beb_6:29141413 2.87539936102236 0.0958466453674121
beb_6:29394471 0.949367088607595 0.0316455696202532
beb_7:143771313 0.964630225080386 0.0321543408360129
cdx_11:123886282 2.56410256410256 0.0854700854700855
cdx_11:123908773 2.88461538461538 0.0961538461538462
cdx_11:124179736 1.29449838187702 0.0431499460625674
cdx_11:124266306 1.59235668789809 0.0530785562632696
cdx_11:4673757 0.626959247648903 0.0208986415882968
cdx_11:5020213 1.58227848101266 0.0527426160337553
cdx_11:56085783 0.319488817891374 0.0106496272630458
cdx_11:59131932 0.641025641025641 0.0213675213675214
cdx_11:59210642 0.632911392405063 0.0210970464135021
cdx_11:6023281 0.273224043715847 0.00910746812386157
cdx_11:7846584 0.32051282051282 0.0106837606837607
cdx_11:7949265 0.952380952380952 0.0317460317460318
cdx_14:20215587 2.54777070063694 0.0849256900212314
cdx_14:22037934 1.91082802547771 0.0636942675159236
cdx_14:22133297 0.636942675159236 0.0212314225053079
cdx_16:3405941 1.91693290734824 0.0638977635782748
cdx_17:3118915 0.967741935483871 0.032258064516129
cdx_19:14909986 1.86915887850467 0.0623052959501558
cdx_19:9324575 1.59744408945687 0.053248136315229
cdx_1:158532441 0.314465408805031 0.010482180293501
cdx_1:159504868 1.29032258064516 0.043010752688172
cdx_1:247614331 1.25786163522013 0.0419287211740042
cdx_1:247920764 1.26984126984127 0.0423280423280423
cdx_3:98188421 0.323624595469256 0.0107874865156419
cdx_6:29011990 0.311526479750779 0.0103842159916926
cdx_6:29079668 1.28205128205128 0.0427350427350427
cdx_6:29141413 1.59744408945687 0.053248136315229
cdx_6:29394471 0.316455696202532 0.0105485232067511
cdx_7:143771313 0.964630225080386 0.0321543408360129
ceu_11:123886282 2.56410256410256 0.0854700854700855
ceu_11:123908773 1.6025641025641 0.0534188034188034
ceu_11:124179736 1.29449838187702 0.0431499460625674
ceu_11:124266306 0.636942675159236 0.0212314225053079
ceu_11:4673757 1.25391849529781 0.0417972831765935
ceu_11:4702979 0.313479623824451 0.0104493207941484
ceu_11:5020213 1.58227848101266 0.0527426160337553
ceu_11:56085783 0.638977635782748 0.0212992545260916
ceu_11:59131932 0.641025641025641 0.0213675213675214
ceu_11:59210642 0.632911392405063 0.0210970464135021
ceu_11:6023281 0.546448087431694 0.0182149362477231
ceu_11:7846584 0.641025641025641 0.0213675213675214
ceu_11:7949265 2.22222222222222 0.0740740740740741
ceu_14:20215587 1.91082802547771 0.0636942675159236
ceu_14:22037934 1.91082802547771 0.0636942675159236
ceu_14:22133297 1.91082802547771 0.0636942675159236
ceu_16:3405941 1.59744408945687 0.053248136315229
ceu_17:3118915 1.29032258064516 0.043010752688172
ceu_19:14909986 1.86915887850467 0.0623052959501558
ceu_19:9324575 0.958466453674121 0.0319488817891374
ceu_1:158532441 2.20125786163522 0.0733752620545073
ceu_1:159504868 0.645161290322581 0.021505376344086
ceu_1:247614331 1.57232704402516 0.0524109014675052
ceu_1:247920764 0.317460317460317 0.0105820105820106
ceu_3:98188421 0.647249190938511 0.0215749730312837
ceu_6:29011990 0.934579439252336 0.0311526479750779
ceu_6:29079668 1.92307692307692 0.0641025641025641
ceu_6:29141413 2.23642172523962 0.0745473908413205
ceu_6:29394471 0.949367088607595 0.0316455696202532
ceu_7:143771313 0.964630225080386 0.0321543408360129
chb_11:123886282 2.88461538461538 0.0961538461538462
chb_11:123908773 3.84615384615385 0.128205128205128
chb_11:124179736 1.61812297734628 0.0539374325782093
chb_11:124266306 0.955414012738854 0.0318471337579618
chb_11:4673757 0.626959247648903 0.0208986415882968
chb_11:4702979 0.313479623824451 0.0104493207941484
chb_11:5020213 1.58227848101266 0.0527426160337553
chb_11:56085783 0.638977635782748 0.0212992545260916
chb_11:59131932 0.32051282051282 0.0106837606837607
chb_11:59210642 0.632911392405063 0.0210970464135021
chb_11:6023281 0.273224043715847 0.00910746812386157
chb_11:7846584 0.32051282051282 0.0106837606837607
chb_11:7949265 1.58730158730159 0.0529100529100529
chb_14:20215587 1.59235668789809 0.0530785562632696
chb_14:22037934 1.59235668789809 0.0530785562632696
chb_14:22133297 0.955414012738854 0.0318471337579618
chb_16:3405941 1.91693290734824 0.0638977635782748
chb_17:3118915 0.967741935483871 0.032258064516129
chb_19:14909986 1.86915887850467 0.0623052959501558
chb_19:9324575 1.59744408945687 0.053248136315229
chb_1:158532441 1.25786163522013 0.0419287211740042
chb_1:159504868 0.967741935483871 0.032258064516129
chb_1:247614331 1.57232704402516 0.0524109014675052
chb_1:247920764 0.634920634920635 0.0211640211640212
chb_3:98188421 0.323624595469256 0.0107874865156419
chb_6:29011990 1.24610591900312 0.0415368639667705
chb_6:29079668 1.6025641025641 0.0534188034188034
chb_6:29141413 1.91693290734824 0.0638977635782748
chb_6:29394471 0.949367088607595 0.0316455696202532
chb_7:143771313 1.92926045016077 0.0643086816720257
chs_11:123886282 2.24358974358974 0.0747863247863248
chs_11:123908773 3.52564102564103 0.117521367521368
chs_11:124179736 1.29449838187702 0.0431499460625674
chs_11:124266306 1.59235668789809 0.0530785562632696
chs_11:4673757 0.626959247648903 0.0208986415882968
chs_11:4702979 1.56739811912226 0.0522466039707419
chs_11:5020213 1.58227848101266 0.0527426160337553
chs_11:56085783 0.319488817891374 0.0106496272630458
chs_11:59131932 0.32051282051282 0.0106837606837607
chs_11:59210642 1.26582278481013 0.0421940928270042
chs_11:6023281 0.819672131147541 0.0273224043715847
chs_11:7846584 0.641025641025641 0.0213675213675214
chs_11:7949265 0.952380952380952 0.0317460317460318
chs_14:20215587 1.59235668789809 0.0530785562632696
chs_14:22037934 0.955414012738854 0.0318471337579618
chs_14:22133297 1.27388535031847 0.0424628450106157
chs_16:3405941 1.91693290734824 0.0638977635782748
chs_17:3118915 1.29032258064516 0.043010752688172
chs_19:14909986 1.86915887850467 0.0623052959501558
chs_19:9324575 1.59744408945687 0.053248136315229
chs_1:158532441 1.25786163522013 0.0419287211740042
chs_1:159504868 1.93548387096774 0.0645161290322581
chs_1:247614331 1.25786163522013 0.0419287211740042
chs_1:247920764 0.317460317460317 0.0105820105820106
chs_3:98188421 0.970873786407767 0.0323624595469256
chs_6:29011990 0.623052959501558 0.0207684319833853
chs_6:29079668 1.6025641025641 0.0534188034188034
chs_6:29141413 2.23642172523962 0.0745473908413205
chs_6:29394471 1.26582278481013 0.0421940928270042
chs_7:143771313 1.28617363344051 0.0428724544480171
clm_11:123886282 3.52564102564103 0.117521367521368
clm_11:123908773 3.52564102564103 0.117521367521368
clm_11:124179736 1.61812297734628 0.0539374325782093
clm_11:124266306 1.27388535031847 0.0424628450106157
clm_11:4673757 0.940438871473354 0.0313479623824451
clm_11:4702979 0.626959247648903 0.0208986415882968
clm_11:5020213 1.89873417721519 0.0632911392405063
clm_11:56085783 1.91693290734824 0.0638977635782748
clm_11:59131932 0.32051282051282 0.0106837606837607
clm_11:59210642 0.632911392405063 0.0210970464135021
clm_11:6023281 0.546448087431694 0.0182149362477231
clm_11:7846584 1.28205128205128 0.0427350427350427
clm_11:7949265 1.58730158730159 0.0529100529100529
clm_14:20215587 1.59235668789809 0.0530785562632696
clm_14:22037934 2.54777070063694 0.0849256900212314
clm_14:22133297 1.59235668789809 0.0530785562632696
clm_16:3405941 1.91693290734824 0.0638977635782748
clm_17:3118915 0.967741935483871 0.032258064516129
clm_19:14909986 3.42679127725857 0.114226375908619
clm_19:9324575 0.958466453674121 0.0319488817891374
clm_1:158532441 1.57232704402516 0.0524109014675052
clm_1:159504868 1.29032258064516 0.043010752688172
clm_1:247614331 3.14465408805031 0.10482180293501
clm_3:98188421 2.9126213592233 0.0970873786407767
clm_6:29011990 0.623052959501558 0.0207684319833853
clm_6:29079668 1.6025641025641 0.0534188034188034
clm_6:29141413 2.55591054313099 0.0851970181043663
clm_6:29394471 1.26582278481013 0.0421940928270042
clm_7:143771313 1.60771704180064 0.0535905680600214
esn_11:123886282 4.16666666666667 0.138888888888889
esn_11:123908773 3.2051282051282 0.106837606837607
esn_11:124179736 1.61812297734628 0.0539374325782093
esn_11:124266306 1.91082802547771 0.0636942675159236
esn_11:4673757 0.313479623824451 0.0104493207941484
esn_11:5020213 2.53164556962025 0.0843881856540084
esn_11:56085783 1.2779552715655 0.0425985090521832
esn_11:59131932 1.6025641025641 0.0534188034188034
esn_11:59210642 1.26582278481013 0.0421940928270042
esn_11:6023281 1.09289617486339 0.0364298724954463
esn_11:7846584 1.6025641025641 0.0534188034188034
esn_11:7949265 2.22222222222222 0.0740740740740741
esn_14:20215587 1.27388535031847 0.0424628450106157
esn_14:22037934 1.27388535031847 0.0424628450106157
esn_14:22133297 1.27388535031847 0.0424628450106157
esn_16:3405941 2.23642172523962 0.0745473908413205
esn_17:3118915 1.29032258064516 0.043010752688172
esn_19:14909986 3.42679127725857 0.114226375908619
esn_19:9324575 1.91693290734824 0.0638977635782748
esn_1:158532441 2.51572327044025 0.0838574423480084
esn_1:159504868 0.645161290322581 0.021505376344086
esn_1:247614331 3.45911949685535 0.115303983228512
esn_1:247920764 1.9047619047619 0.0634920634920635
esn_3:98188421 1.61812297734628 0.0539374325782093
esn_6:29011990 0.934579439252336 0.0311526479750779
esn_6:29079668 1.6025641025641 0.0534188034188034
esn_6:29141413 2.55591054313099 0.0851970181043663
esn_6:29394471 1.58227848101266 0.0527426160337553
esn_7:143771313 1.28617363344051 0.0428724544480171
fin_11:123886282 2.56410256410256 0.0854700854700855
fin_11:123908773 1.28205128205128 0.0427350427350427
fin_11:124179736 1.61812297734628 0.0539374325782093
fin_11:124266306 0.636942675159236 0.0212314225053079
fin_11:4673757 1.88087774294671 0.0626959247648903
fin_11:4702979 0.626959247648903 0.0208986415882968
fin_11:5020213 1.58227848101266 0.0527426160337553
fin_11:56085783 0.638977635782748 0.0212992545260916
fin_11:59131932 0.32051282051282 0.0106837606837607
fin_11:59210642 0.632911392405063 0.0210970464135021
fin_11:6023281 0.819672131147541 0.0273224043715847
fin_11:7846584 0.32051282051282 0.0106837606837607
fin_11:7949265 1.58730158730159 0.0529100529100529
fin_14:20215587 1.27388535031847 0.0424628450106157
fin_14:22037934 1.91082802547771 0.0636942675159236
fin_14:22133297 0.955414012738854 0.0318471337579618
fin_16:3405941 1.91693290734824 0.0638977635782748
fin_17:3118915 0.967741935483871 0.032258064516129
fin_19:14909986 1.86915887850467 0.0623052959501558
fin_19:9324575 0.958466453674121 0.0319488817891374
fin_1:158532441 0.943396226415094 0.0314465408805031
fin_1:159504868 0.967741935483871 0.032258064516129
fin_1:247614331 1.57232704402516 0.0524109014675052
fin_3:98188421 0.647249190938511 0.0215749730312837
fin_6:29011990 0.623052959501558 0.0207684319833853
fin_6:29079668 1.6025641025641 0.0534188034188034
fin_6:29141413 2.55591054313099 0.0851970181043663
fin_6:29394471 1.26582278481013 0.0421940928270042
fin_7:143771313 0.964630225080386 0.0321543408360129
gbr_11:123886282 2.88461538461538 0.0961538461538462
gbr_11:123908773 1.6025641025641 0.0534188034188034
gbr_11:124179736 1.29449838187702 0.0431499460625674
gbr_11:124266306 0.636942675159236 0.0212314225053079
gbr_11:4673757 0.940438871473354 0.0313479623824451
gbr_11:4702979 0.313479623824451 0.0104493207941484
gbr_11:5020213 1.26582278481013 0.0421940928270042
gbr_11:56085783 1.2779552715655 0.0425985090521832
gbr_11:59131932 0.32051282051282 0.0106837606837607
gbr_11:59210642 0.949367088607595 0.0316455696202532
gbr_11:6023281 0.819672131147541 0.0273224043715847
gbr_11:7846584 0.32051282051282 0.0106837606837607
gbr_11:7949265 1.26984126984127 0.0423280423280423
gbr_14:20215587 1.27388535031847 0.0424628450106157
gbr_14:22037934 1.91082802547771 0.0636942675159236
gbr_14:22133297 0.955414012738854 0.0318471337579618
gbr_16:3405941 1.91693290734824 0.0638977635782748
gbr_17:3118915 1.61290322580645 0.053763440860215
gbr_19:14909986 1.86915887850467 0.0623052959501558
gbr_19:9324575 1.59744408945687 0.053248136315229
gbr_1:158532441 1.25786163522013 0.0419287211740042
gbr_1:159504868 1.29032258064516 0.043010752688172
gbr_1:247614331 1.57232704402516 0.0524109014675052
gbr_1:247920764 0.317460317460317 0.0105820105820106
gbr_3:98188421 0.970873786407767 0.0323624595469256
gbr_6:29011990 0.311526479750779 0.0103842159916926
gbr_6:29079668 1.28205128205128 0.0427350427350427
gbr_6:29141413 2.23642172523962 0.0745473908413205
gbr_6:29394471 0.632911392405063 0.0210970464135021
gbr_7:143771313 0.964630225080386 0.0321543408360129
gih_11:123886282 2.88461538461538 0.0961538461538462
gih_11:123908773 3.2051282051282 0.106837606837607
gih_11:124179736 2.26537216828479 0.075512405609493
gih_11:124266306 0.955414012738854 0.0318471337579618
gih_11:4673757 1.56739811912226 0.0522466039707419
gih_11:5020213 1.58227848101266 0.0527426160337553
gih_11:56085783 0.958466453674121 0.0319488817891374
gih_11:59131932 0.961538461538462 0.0320512820512821
gih_11:59210642 0.949367088607595 0.0316455696202532
gih_11:6023281 0.819672131147541 0.0273224043715847
gih_11:7846584 1.28205128205128 0.0427350427350427
gih_11:7949265 1.58730158730159 0.0529100529100529
gih_14:20215587 2.22929936305732 0.0743099787685775
gih_14:22037934 1.91082802547771 0.0636942675159236
gih_14:22133297 1.59235668789809 0.0530785562632696
gih_16:3405941 1.59744408945687 0.053248136315229
gih_17:3118915 1.93548387096774 0.0645161290322581
gih_19:14909986 2.18068535825545 0.0726895119418484
gih_19:9324575 1.91693290734824 0.0638977635782748
gih_1:158532441 0.628930817610063 0.0209643605870021
gih_1:159504868 0.32258064516129 0.010752688172043
gih_1:247614331 1.88679245283019 0.0628930817610063
gih_3:98188421 1.29449838187702 0.0431499460625674
gih_6:29011990 0.311526479750779 0.0103842159916926
gih_6:29079668 2.24358974358974 0.0747863247863248
gih_6:29141413 2.23642172523962 0.0745473908413205
gih_6:29394471 1.26582278481013 0.0421940928270042
gih_7:143771313 1.28617363344051 0.0428724544480171
gwd_11:123886282 3.52564102564103 0.117521367521368
gwd_11:123908773 3.84615384615385 0.128205128205128
gwd_11:124179736 1.61812297734628 0.0539374325782093
gwd_11:124266306 1.91082802547771 0.0636942675159236
gwd_11:4673757 0.313479623824451 0.0104493207941484
gwd_11:4702979 0.626959247648903 0.0208986415882968
gwd_11:5020213 1.89873417721519 0.0632911392405063
gwd_11:56085783 2.23642172523962 0.0745473908413205
gwd_11:59131932 1.6025641025641 0.0534188034188034
gwd_11:59210642 1.58227848101266 0.0527426160337553
gwd_11:6023281 0.546448087431694 0.0182149362477231
gwd_11:7846584 0.961538461538462 0.0320512820512821
gwd_11:7949265 2.22222222222222 0.0740740740740741
gwd_14:20215587 1.27388535031847 0.0424628450106157
gwd_14:22037934 2.86624203821656 0.0955414012738854
gwd_14:22133297 1.91082802547771 0.0636942675159236
gwd_16:3405941 1.91693290734824 0.0638977635782748
gwd_17:3118915 1.93548387096774 0.0645161290322581
gwd_19:14909986 3.42679127725857 0.114226375908619
gwd_19:9324575 2.23642172523962 0.0745473908413205
gwd_1:158532441 2.51572327044025 0.0838574423480084
gwd_1:159504868 1.29032258064516 0.043010752688172
gwd_1:247614331 3.45911949685535 0.115303983228512
gwd_1:247920764 0.952380952380952 0.0317460317460318
gwd_3:98188421 1.94174757281553 0.0647249190938511
gwd_6:29011990 0.934579439252336 0.0311526479750779
gwd_6:29079668 1.92307692307692 0.0641025641025641
gwd_6:29141413 3.51437699680511 0.117145899893504
gwd_6:29394471 1.26582278481013 0.0421940928270042
gwd_7:143771313 1.92926045016077 0.0643086816720257
ibs_11:123886282 3.2051282051282 0.106837606837607
ibs_11:123908773 1.92307692307692 0.0641025641025641
ibs_11:124179736 1.61812297734628 0.0539374325782093
ibs_11:124266306 0.636942675159236 0.0212314225053079
ibs_11:4673757 2.19435736677116 0.0731452455590387
ibs_11:4702979 0.313479623824451 0.0104493207941484
ibs_11:5020213 2.53164556962025 0.0843881856540084
ibs_11:56085783 1.2779552715655 0.0425985090521832
ibs_11:59131932 0.32051282051282 0.0106837606837607
ibs_11:59210642 0.632911392405063 0.0210970464135021
ibs_11:6023281 1.09289617486339 0.0364298724954463
ibs_11:7846584 0.641025641025641 0.0213675213675214
ibs_11:7949265 1.26984126984127 0.0423280423280423
ibs_14:20215587 1.91082802547771 0.0636942675159236
ibs_14:22037934 2.22929936305732 0.0743099787685775
ibs_14:22133297 0.955414012738854 0.0318471337579618
ibs_16:3405941 1.91693290734824 0.0638977635782748
ibs_17:3118915 0.967741935483871 0.032258064516129
ibs_19:14909986 2.49221183800623 0.083073727933541
ibs_19:9324575 1.59744408945687 0.053248136315229
ibs_1:158532441 1.25786163522013 0.0419287211740042
ibs_1:159504868 0.645161290322581 0.021505376344086
ibs_1:247614331 1.57232704402516 0.0524109014675052
ibs_3:98188421 2.26537216828479 0.075512405609493
ibs_6:29011990 1.24610591900312 0.0415368639667705
ibs_6:29079668 1.6025641025641 0.0534188034188034
ibs_6:29141413 2.23642172523962 0.0745473908413205
ibs_6:29394471 0.949367088607595 0.0316455696202532
ibs_7:143771313 1.28617363344051 0.0428724544480171
itu_11:123886282 3.52564102564103 0.117521367521368
itu_11:123908773 3.52564102564103 0.117521367521368
itu_11:124179736 2.9126213592233 0.0970873786407767
itu_11:124266306 0.636942675159236 0.0212314225053079
itu_11:4673757 1.25391849529781 0.0417972831765935
itu_11:4702979 1.56739811912226 0.0522466039707419
itu_11:5020213 1.26582278481013 0.0421940928270042
itu_11:56085783 1.2779552715655 0.0425985090521832
itu_11:59131932 0.961538461538462 0.0320512820512821
itu_11:59210642 0.632911392405063 0.0210970464135021
itu_11:6023281 0.819672131147541 0.0273224043715847
itu_11:7846584 0.961538461538462 0.0320512820512821
itu_11:7949265 0.952380952380952 0.0317460317460318
itu_14:20215587 2.22929936305732 0.0743099787685775
itu_14:22037934 1.91082802547771 0.0636942675159236
itu_14:22133297 1.27388535031847 0.0424628450106157
itu_16:3405941 1.59744408945687 0.053248136315229
itu_17:3118915 0.967741935483871 0.032258064516129
itu_19:14909986 2.18068535825545 0.0726895119418484
itu_19:9324575 1.91693290734824 0.0638977635782748
itu_1:158532441 0.314465408805031 0.010482180293501
itu_1:247614331 2.83018867924528 0.0943396226415094
itu_1:247920764 0.634920634920635 0.0211640211640212
itu_3:98188421 0.970873786407767 0.0323624595469256
itu_6:29011990 0.934579439252336 0.0311526479750779
itu_6:29079668 2.24358974358974 0.0747863247863248
itu_6:29141413 1.91693290734824 0.0638977635782748
itu_6:29394471 0.632911392405063 0.0210970464135021
itu_7:143771313 0.964630225080386 0.0321543408360129
jpt_11:123886282 3.2051282051282 0.106837606837607
jpt_11:123908773 2.24358974358974 0.0747863247863248
jpt_11:124179736 1.61812297734628 0.0539374325782093
jpt_11:124266306 0.955414012738854 0.0318471337579618
jpt_11:4673757 0.313479623824451 0.0104493207941484
jpt_11:4702979 0.940438871473354 0.0313479623824451
jpt_11:5020213 1.58227848101266 0.0527426160337553
jpt_11:56085783 0.958466453674121 0.0319488817891374
jpt_11:59131932 0.961538461538462 0.0320512820512821
jpt_11:59210642 0.632911392405063 0.0210970464135021
jpt_11:6023281 0.273224043715847 0.00910746812386157
jpt_11:7846584 0.641025641025641 0.0213675213675214
jpt_11:7949265 1.26984126984127 0.0423280423280423
jpt_14:20215587 1.91082802547771 0.0636942675159236
jpt_14:22037934 1.27388535031847 0.0424628450106157
jpt_14:22133297 1.27388535031847 0.0424628450106157
jpt_16:3405941 1.2779552715655 0.0425985090521832
jpt_17:3118915 0.645161290322581 0.021505376344086
jpt_19:14909986 1.55763239875389 0.0519210799584631
jpt_19:9324575 0.638977635782748 0.0212992545260916
jpt_1:158532441 0.943396226415094 0.0314465408805031
jpt_1:159504868 0.645161290322581 0.021505376344086
jpt_1:247614331 3.14465408805031 0.10482180293501
jpt_3:98188421 0.323624595469256 0.0107874865156419
jpt_6:29011990 0.623052959501558 0.0207684319833853
jpt_6:29079668 1.28205128205128 0.0427350427350427
jpt_6:29141413 2.23642172523962 0.0745473908413205
jpt_6:29394471 1.26582278481013 0.0421940928270042
jpt_7:143771313 1.28617363344051 0.0428724544480171
khv_11:123886282 3.2051282051282 0.106837606837607
khv_11:123908773 3.52564102564103 0.117521367521368
khv_11:124179736 1.29449838187702 0.0431499460625674
khv_11:124266306 1.59235668789809 0.0530785562632696
khv_11:4673757 1.25391849529781 0.0417972831765935
khv_11:4702979 1.56739811912226 0.0522466039707419
khv_11:5020213 1.26582278481013 0.0421940928270042
khv_11:56085783 0.638977635782748 0.0212992545260916
khv_11:59131932 0.961538461538462 0.0320512820512821
khv_11:59210642 0.632911392405063 0.0210970464135021
khv_11:6023281 0.273224043715847 0.00910746812386157
khv_11:7846584 0.32051282051282 0.0106837606837607
khv_11:7949265 1.26984126984127 0.0423280423280423
khv_14:20215587 1.91082802547771 0.0636942675159236
khv_14:22037934 1.27388535031847 0.0424628450106157
khv_14:22133297 0.955414012738854 0.0318471337579618
khv_16:3405941 1.2779552715655 0.0425985090521832
khv_17:3118915 0.967741935483871 0.032258064516129
khv_19:14909986 2.18068535825545 0.0726895119418484
khv_19:9324575 1.2779552715655 0.0425985090521832
khv_1:158532441 0.943396226415094 0.0314465408805031
khv_1:159504868 1.29032258064516 0.043010752688172
khv_1:247614331 2.20125786163522 0.0733752620545073
khv_1:247920764 1.26984126984127 0.0423280423280423
khv_3:98188421 0.647249190938511 0.0215749730312837
khv_6:29011990 0.311526479750779 0.0103842159916926
khv_6:29079668 1.92307692307692 0.0641025641025641
khv_6:29141413 2.23642172523962 0.0745473908413205
khv_6:29394471 1.58227848101266 0.0527426160337553
khv_7:143771313 0.964630225080386 0.0321543408360129
lwk_11:123886282 4.80769230769231 0.16025641025641
lwk_11:123908773 4.48717948717949 0.14957264957265
lwk_11:124179736 1.94174757281553 0.0647249190938511
lwk_11:124266306 1.91082802547771 0.0636942675159236
lwk_11:4673757 0.313479623824451 0.0104493207941484
lwk_11:4702979 0.940438871473354 0.0313479623824451
lwk_11:5020213 2.21518987341772 0.0738396624472574
lwk_11:56085783 1.2779552715655 0.0425985090521832
lwk_11:59131932 1.6025641025641 0.0534188034188034
lwk_11:59210642 2.53164556962025 0.0843881856540084
lwk_11:6023281 0.819672131147541 0.0273224043715847
lwk_11:7846584 2.56410256410256 0.0854700854700855
lwk_11:7949265 1.26984126984127 0.0423280423280423
lwk_14:20215587 3.5031847133758 0.116772823779193
lwk_14:22037934 0.955414012738854 0.0318471337579618
lwk_14:22133297 1.91082802547771 0.0636942675159236
lwk_16:3405941 2.23642172523962 0.0745473908413205
lwk_17:3118915 1.61290322580645 0.053763440860215
lwk_19:14909986 2.80373831775701 0.0934579439252336
lwk_19:9324575 1.2779552715655 0.0425985090521832
lwk_1:158532441 3.77358490566038 0.125786163522013
lwk_1:159504868 1.29032258064516 0.043010752688172
lwk_1:247614331 3.77358490566038 0.125786163522013
lwk_1:247920764 1.58730158730159 0.0529100529100529
lwk_3:98188421 2.26537216828479 0.075512405609493
